Onnett_id;Osall_id;Henkilo_id;Osnro;Kulj_matk;Ikä;Sukupuoli;Kortti;Seuraus;Seuraussel;Kulj_kans;Ajokortlk;Ajokortikä
6586107;11589111;11427293;2;MA;11;M; ;0;ei henkilövahinkoa;SF ;            ;
6586107;11589111;11427294;2;MA;13;N; ;0;ei henkilövahinkoa;SF ;            ;
6586107;11589111;11427295;2;KU;47;M; ;L;loukkaantunut;SF ;ABECE       ;30
6586107;11589111;11427296;2;MA;40;N; ;L;loukkaantunut;SF ;            ;
6586107;11589111;11427297;2;MA;13;N; ;0;ei henkilövahinkoa;SF ;            ;
6620608;11589112;11427298;1;KU;29;M; ;0;ei henkilövahinkoa;SF ;BC          ;11
6629509;11589126;11427314;1;KU;53;N; ;0;ei henkilövahinkoa;SF ;AB          ;32
6629509;11589127;11427315;2;KU;51;M; ;0;ei henkilövahinkoa;SF ;ABC         ;33
6621732;11589128;11427316;1;XX;; ; ;-;NA;   ;            ;
6578104;11589134;11427322;1;KU;45;M; ;0;ei henkilövahinkoa;SF ;ABECD       ;1
6578104;11589135;11427323;2;KU;30;M; ;0;ei henkilövahinkoa;SF ;BCD         ;
6660717;11589145;11427334;1;XX;; ; ;-;NA;   ;            ;
6621721;11589151;11427340;1;XX;; ; ;-;NA;   ;            ;
6651588;11589155;11427345;1;KU;47;M; ;0;ei henkilövahinkoa;SF ;            ;29
6651588;11589156;11427346;2;KU;50;M; ;0;ei henkilövahinkoa;SF ;            ;32
6685676;11589157;11427347;1;KU;71;N; ;0;ei henkilövahinkoa;SF ;AB          ;38
6685676;11589158;11427348;2;KU;38;M; ;0;ei henkilövahinkoa;EV ;B           ;
6620492;11589375;11427352;1;KU;18;M; ;0;ei henkilövahinkoa;SF ;B           ;
6620492;11589376;11427353;2;KU;63;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;32
6613007;11589377;11427354;1;KU;25;M; ;0;ei henkilövahinkoa;   ;B           ;6
6613007;11589378;11427355;2;KU;70;M; ;0;ei henkilövahinkoa;   ;            ;47
6660718;11589379;11427356;1;KU;51;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;34
6660718;11589380;11427357;2;KU;59;M; ;0;ei henkilövahinkoa;SF ;ABE         ;41
6620493;11589381;11427358;1;KU;31;M; ;0;ei henkilövahinkoa;EV ;B           ;
6620493;11589382;11427359;2;KU;44;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;26
6620494;11589383;11427360;2;XX;; ; ;-;NA;   ;            ;
6620495;11589384;11427361;1;KU;20;M; ;0;ei henkilövahinkoa;SF ;AB          ;3
6620495;11589385;11427362;2;KU;39;M; ;0;ei henkilövahinkoa;SF ;BCD         ;
6607397;11589386;11427363;1;KU;27;N; ;0;ei henkilövahinkoa;SF ;            ;7
6685677;11589387;11427364;1;XX;; ; ;-;NA;   ;            ;
6655926;11589394;11427674;1;XX;; ; ;-;NA;   ;            ;
6655926;11589395;11427675;2;XX;; ; ;-;NA;   ;            ;
6621834;11589396;11427676;1;KU;43;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;26
6621834;11589397;11427677;2;KU;36;M; ;0;ei henkilövahinkoa;SF ;BC          ;19
6621835;11589398;11427678;1;XX;; ; ;-;NA;   ;            ;
6656028;11589400;11427683;1;KU;54;M; ;0;ei henkilövahinkoa;SF ;            ;37
6656028;11589401;11427684;2;KU;54;M; ;0;ei henkilövahinkoa;SF ;            ;37
6656028;11589402;11427685;3;XX;; ; ;-;NA;   ;            ;
6651120;11589403;11427686;1;KU;37;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;20
6651120;11589404;11427687;2;MA;66;M; ;0;ei henkilövahinkoa;SF ;            ;
6651120;11589404;11427688;2;KU;70;M; ;0;ei henkilövahinkoa;SF ;ABE         ;43
6611521;11589405;11427689;1;KU;28;N; ;0;ei henkilövahinkoa;TR ;B           ;2
6611521;11589406;11427690;2;KU;48;M; ;0;ei henkilövahinkoa;SF ;ABECEDE     ;30
6656029;11589407;11427691;1;KU;64;N; ;0;ei henkilövahinkoa;SF ;            ;43
6656029;11589408;11427692;2;KU;26;M; ;0;ei henkilövahinkoa;SF ;            ;8
6660699;11589409;11427693;1;XX;; ; ;-;NA;   ;            ;
6660699;11589410;11427694;2;XX;; ; ;-;NA;   ;            ;
6629640;11589411;11427695;1;KU;45;N; ;0;ei henkilövahinkoa;SF ;ABE         ;27
6629640;11589412;11427696;2;KU;40;M; ;0;ei henkilövahinkoa;J  ;AB          ;
6629640;11589413;11427697;3;KU;34;M; ;0;ei henkilövahinkoa;SF ;BEC1E       ;17
6629640;11589414;11427698;4;KU;53;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;35
6656030;11589415;11427699;1;KU;51;M; ;0;ei henkilövahinkoa;SF ;BECEDE      ;18
6656030;11589416;11427700;2;KU;54;M; ;0;ei henkilövahinkoa;SF ;ABECD1      ;2
6621837;11589419;11427703;1;KU;56;M; ;0;ei henkilövahinkoa;PL ;BECEDE      ;
6621837;11589420;11427704;2;KU;20;M; ;0;ei henkilövahinkoa;SF ;A1B         ;2
6621838;11589425;11427709;1;XX;; ; ;-;NA;   ;            ;
6660700;11589428;11427712;1;KU;21;M; ;0;ei henkilövahinkoa;SF ;B           ;4
6660700;11589428;11427713;1;MA;20;N; ;0;ei henkilövahinkoa;SF ;            ;
6660700;11589429;11427714;2;KU;36;M; ;0;ei henkilövahinkoa;SF ;BC          ;19
6660700;11589430;11427715;3;KU;66;M; ;0;ei henkilövahinkoa;SF ;AB          ;43
6656011;11589438;11427724;1;KU;38;N; ;0;ei henkilövahinkoa;SF ;ABE         ;20
6651800;11589439;11427725;1;KU;26;M; ;0;ei henkilövahinkoa;SF ;ABC         ;9
6651800;11589440;11427726;2;KU;32;M; ;L;loukkaantunut;IND;AB          ;9
6651800;11589441;11427727;3;KU;43;M; ;0;ei henkilövahinkoa;EV ;BCD         ;16
6620515;11589442;11427728;1;KU;25;M; ;0;ei henkilövahinkoa;SF ;B           ;7
6620515;11589443;11427729;2;KU;61;N; ;0;ei henkilövahinkoa;SF ;ABE         ;33
6621819;11589659;11427732;1;KU;46;M; ;0;ei henkilövahinkoa;   ;ABC         ;28
6621819;11589660;11427733;2;JK;26;N; ;L;loukkaantunut;   ;            ;
6656012;11589661;11427734;1;KU;62;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;40
6651877;11589670;11427743;1;KU;38;M; ;0;ei henkilövahinkoa;SF ;AB          ;20
6651877;11589671;11427744;2;KU;63;M; ;0;ei henkilövahinkoa;RUS;B           ;7
6656013;11589672;11427745;1;XX;; ; ;-;NA;   ;            ;
6660680;11589675;11427748;1;KU;48;N; ;0;ei henkilövahinkoa;RUS;B           ;20
6660680;11589676;11427749;2;KU;29;M; ;0;ei henkilövahinkoa;SF ;B           ;11
6620516;11589677;11427750;1;KU;44;N; ;0;ei henkilövahinkoa;SF ;ABE         ;26
6620516;11589678;11427751;2;KU;49;M; ;0;ei henkilövahinkoa;EV ;B           ;
6621820;11589679;11427752;1;KU;26;M; ;0;ei henkilövahinkoa;SF ;            ;8
6621820;11589680;11427753;2;XX;; ; ;-;NA;   ;            ;
6629767;11589681;11427754;1;KU;50;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;32
6629767;11589681;11427755;1;MA;36;M; ;0;ei henkilövahinkoa;SF ;            ;
6629767;11589682;11427756;2;KU;50;N; ;L;loukkaantunut;SF ;AB          ;33
6621821;11589689;11428067;1;KU;68;N; ;0;ei henkilövahinkoa;SF ;AB          ;45
6621821;11589690;11428068;2;KU;26;M; ;0;ei henkilövahinkoa;SF ;B           ;8
6656014;11589693;11428071;1;XX;; ; ;-;NA;   ;            ;
6620530;11589701;11428079;1;KU;24;M; ;0;ei henkilövahinkoa;SF ;B           ;7
6620530;11589702;11428080;2;KU;39;M; ;0;ei henkilövahinkoa;SF ;BE          ;22
6621804;11589703;11428081;1;KU;28;M; ;0;ei henkilövahinkoa;SF ;B           ;2
6621804;11589704;11428082;2;KU;56;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;38
6613133;11589705;11428083;1;KU;38;M; ;0;ei henkilövahinkoa;IR ;BCD         ;5
6621805;11589708;11428086;1;KU;23;M; ;0;ei henkilövahinkoa;SF ;            ;5
6621805;11589708;11428087;1;MA;23;M; ;0;ei henkilövahinkoa;SF ;            ;
6621805;11589708;11428088;1;MA;23;M; ;0;ei henkilövahinkoa;SF ;            ;
6621805;11589708;11428089;1;MA;25;M; ;0;ei henkilövahinkoa;SF ;            ;
6621805;11589708;11428090;1;MA;23;M; ;0;ei henkilövahinkoa;SF ;            ;
6621805;11589709;11428091;2;XX;; ; ;-;NA;   ;            ;
6621805;11589710;11428092;3;XX;; ; ;-;NA;   ;            ;
6611530;11589711;11428093;1;KU;47;M; ;0;ei henkilövahinkoa;YU ;BE          ;22
6611530;11589712;11428094;2;KU;38;M; ;0;ei henkilövahinkoa;SF ;B           ;12
6655996;11589715;11428097;1;KU;54;N; ;0;ei henkilövahinkoa;SF ;B           ;11
6655996;11589716;11428098;2;KU;51;M; ;0;ei henkilövahinkoa;SF ;ABE         ;33
6620531;11589717;11428099;1;KU;23;N; ;0;ei henkilövahinkoa;SF ;ABC         ;
6620531;11589718;11428100;2;KU;41;M; ;0;ei henkilövahinkoa;RUS;ABC         ;6
6621806;11589724;11428106;1;KU;28;N; ;0;ei henkilövahinkoa;SF ;B           ;5
6621806;11589724;11428107;1;MA;3;N; ;0;ei henkilövahinkoa;SF ;            ;
6621806;11589725;11428108;2;KU;43;N; ;0;ei henkilövahinkoa;SF ;AB          ;25
6621807;11589940;11428111;1;KU;25;M; ;0;ei henkilövahinkoa;SF ;B           ;7
6621807;11589941;11428112;2;KU;39;N; ;0;ei henkilövahinkoa;SF ;B           ;1
6655981;11589942;11428113;1;KU;36;M; ;0;ei henkilövahinkoa;TR ;B           ;17
6620542;11589949;11428120;1;KU;52;M; ;0;ei henkilövahinkoa;SF ;BE          ;22
6620542;11589950;11428121;2;KU;32;M; ;0;ei henkilövahinkoa;SF ;BC          ;15
6685740;11589955;11428126;1;KU;22;M; ;L;loukkaantunut;SF ;            ;4
6685740;11589956;11428127;2;KU;40;M; ;0;ei henkilövahinkoa;SF ;B           ;23
6660648;11589959;11428130;1;KU;23;N; ;0;ei henkilövahinkoa;EV ;B           ;
6660648;11589959;11428131;1;MA;;N; ;0;ei henkilövahinkoa;   ;            ;
6660648;11589960;11428132;2;KU;66;M; ;0;ei henkilövahinkoa;SF ;ABE         ;47
6660648;11589960;11428133;2;MA;;N; ;0;ei henkilövahinkoa;   ;            ;
6621911;11589961;11428134;1;KU;38;M; ;0;ei henkilövahinkoa;C  ;            ;10
6621912;11589962;11428135;1;KU;42;M; ;0;ei henkilövahinkoa;RUS;BECD        ;11
6621912;11589963;11428136;2;KU;44;M; ;0;ei henkilövahinkoa;SF ;BC          ;2
6621785;11589971;11428143;1;XX;; ; ;-;NA;   ;            ;
6611693;11589975;11428147;1;KU;22;N; ;0;ei henkilövahinkoa;SF ;B           ;3
6611693;11589975;11428148;1;MA;18;N; ;0;ei henkilövahinkoa;SF ;            ;
6611693;11589976;11428149;2;KU;24;N; ;0;ei henkilövahinkoa;SO ;B           ;4
6611693;11589977;11428150;3;KU;50;N; ;0;ei henkilövahinkoa;EV ;B           ;
6621786;11589984;11428460;1;XX;; ; ;-;NA;   ;            ;
6620431;11589993;11428471;1;KU;25;N; ;0;ei henkilövahinkoa;RC ;B           ;
6620431;11589994;11428472;2;KU;49;M; ;0;ei henkilövahinkoa;SF ;ABE         ;25
6620431;11589995;11428473;3;XX;; ; ;-;NA;   ;            ;
6620432;11589996;11428474;1;KU;61;M; ;0;ei henkilövahinkoa;SF ;ABE         ;43
6620432;11589997;11428475;2;KU;65;M; ;0;ei henkilövahinkoa;SF ;ABCD1       ;9
6620433;11590000;11428478;1;XX;; ; ;-;NA;   ;            ;
6621891;11590225;11428494;1;KU;59;M; ;0;ei henkilövahinkoa;SF ;ABE         ;41
6621891;11590226;11428495;2;KU;34;M; ;0;ei henkilövahinkoa;SF ;BEC1EC      ;16
6621892;11590243;11428512;1;KU;46;M; ;0;ei henkilövahinkoa;PK ;            ;19
6621892;11590243;11428513;1;MA;;N; ;0;ei henkilövahinkoa;SF ;            ;
6621892;11590244;11428514;2;KU;49;M; ;0;ei henkilövahinkoa;SF ;            ;31
6611802;11590247;11428517;1;KU;32;N; ;0;ei henkilövahinkoa;SF ;B           ;14
6621867;11590248;11428518;1;KU;44;N; ;0;ei henkilövahinkoa;SF ;AB          ;26
6621867;11590249;11428519;2;KU;41;M; ;0;ei henkilövahinkoa;EV ;BC          ;
6621868;11590250;11428520;1;KU;44;M; ;0;ei henkilövahinkoa;H  ;B           ;6
6621868;11590251;11428521;2;KU;46;N; ;0;ei henkilövahinkoa;SF ;AB          ;29
6621868;11590251;11428522;2;MA;26;M; ;0;ei henkilövahinkoa;SF ;            ;
6575486;11590254;11428525;1;KU;68;M; ;0;ei henkilövahinkoa;SF ;            ;32
6575486;11590255;11428526;2;KU;59;M; ;0;ei henkilövahinkoa;SF ;            ;42
6575486;11590255;11428527;2;KU;18;N; ;0;ei henkilövahinkoa;SF ;            ;
6620446;11590262;11428534;1;JK;;N; ;0;ei henkilövahinkoa;   ;            ;
6620446;11590263;11428535;2;XX;; ; ;-;NA;   ;            ;
6621869;11590268;11428540;1;XX;; ; ;-;NA;   ;            ;
6611600;11590283;11428866;1;KU;40;N; ;0;ei henkilövahinkoa;SF ;B           ;20
6611600;11590284;11428867;2;KU;61;N; ;0;ei henkilövahinkoa;SF ;AB          ;41
6586483;11590285;11428868;1;KU;32;M; ;0;ei henkilövahinkoa;SF ;B           ;3
6586483;11590286;11428869;2;KU;42;M; ;0;ei henkilövahinkoa;EV ;B           ;
6586467;11590505;11428877;1;KU;59;M; ;0;ei henkilövahinkoa;SF ;AB          ;41
6586467;11590506;11428878;2;KU;51;M; ;0;ei henkilövahinkoa;SF ;ABC         ;33
6578155;11590507;11428879;1;KU;41;M; ;0;ei henkilövahinkoa;SF ;            ;23
6578155;11590508;11428880;2;KU;55;M; ;0;ei henkilövahinkoa;SF ;            ;38
6578156;11590509;11428881;1;KU;31;M; ;0;ei henkilövahinkoa;XS ;BC          ;12
6578156;11590510;11428882;2;KU;31;M; ;0;ei henkilövahinkoa;EV ;BC          ;
6578157;11590511;11428883;1;KU;25;M; ;0;ei henkilövahinkoa;SO ;BC          ;7
6578157;11590512;11428884;2;KU;46;M; ;0;ei henkilövahinkoa;SF ;B           ;13
6620455;11590513;11428885;1;KU;37;M; ;0;ei henkilövahinkoa;SF ;AB          ;15
6620455;11590514;11428886;2;KU;52;M; ;0;ei henkilövahinkoa;SF ;AB          ;29
6620455;11590515;11428887;3;KU;44;M; ;0;ei henkilövahinkoa;SF ;ABE         ;26
6586428;11590516;11428888;1;KU;28;N; ;0;ei henkilövahinkoa;SF ;B           ;10
6586428;11590517;11428889;2;KU;22;M; ;0;ei henkilövahinkoa;IRQ;B           ;4
6629715;11590518;11428890;1;KU;40;N; ;L;loukkaantunut;SF ;B           ;22
6629715;11590519;11428891;2;KU;37;N; ;0;ei henkilövahinkoa;SF ;BC          ;19
6629715;11590520;11428892;3;KU;59;M; ;0;ei henkilövahinkoa;SF ;ABE         ;41
6578159;11590524;11428896;1;KU;62;M; ;0;ei henkilövahinkoa;SF ;            ;33
6578159;11590525;11428897;2;KU;37;N; ;0;ei henkilövahinkoa;SF ;            ;8
6620456;11590526;11428898;1;KU;45;N; ;0;ei henkilövahinkoa;SF ;AB          ;27
6620456;11590527;11428899;2;KU;63;N; ;0;ei henkilövahinkoa;SF ;AB          ;38
6656058;11590532;11428904;1;KU;62;M; ;0;ei henkilövahinkoa;SF ;            ;44
6656058;11590533;11428905;2;KU;26;M; ;L;loukkaantunut;SF ;            ;
6660599;11590538;11428911;1;XX;; ; ;-;NA;   ;            ;
6660599;11590539;11428912;2;KU;70;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;40
6660600;11590540;11428913;1;KU;39;M; ;0;ei henkilövahinkoa;I  ;AB          ;3
6660600;11590541;11428914;2;KU;58;N; ;0;ei henkilövahinkoa;SF ;AB          ;40
6621849;11590542;11428915;1;KU;70;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;40
6621849;11590543;11428916;2;KU;27;N; ;0;ei henkilövahinkoa;SF ;B           ;8
6629515;11590546;11428919;1;KU;30;M; ;0;ei henkilövahinkoa;SF ;B           ;6
6629515;11590547;11428920;2;KU;30;N; ;0;ei henkilövahinkoa;SF ;B           ;12
6620648;11590552;11428925;1;KU;64;N; ;0;ei henkilövahinkoa;SF ;            ;26
6620648;11590553;11428926;2;KU;53;M; ;0;ei henkilövahinkoa;SF ;            ;36
6621657;11590558;11428931;1;KU;51;M; ;0;ei henkilövahinkoa;RUS;            ;6
6621657;11590558;11428932;1;MA;54;M; ;0;ei henkilövahinkoa;SF ;            ;
6685641;11590559;11428933;1;KU;30;M; ;0;ei henkilövahinkoa;SF ;            ;11
6685641;11590560;11428934;2;KU;41;N; ;0;ei henkilövahinkoa;SF ;            ;23
7160130;12467031;12576458;1;XX;; ; ;-;NA;   ;            ;
6571276;11590567;11429245;1;KU;41;M; ;0;ei henkilövahinkoa;SF ;B           ;16
6571276;11590568;11429246;2;KU;30;M; ;0;ei henkilövahinkoa;SF ;ABC         ;12
6621659;11590569;11429247;1;KU;41;M; ;0;ei henkilövahinkoa;SF ;BEC         ;23
6621659;11590570;11429248;2;KU;35;M; ;0;ei henkilövahinkoa;EV ;B           ;
6578025;11590571;11429249;1;KU;47;M; ;0;ei henkilövahinkoa;SF ;BE          ;22
6578025;11590572;11429250;2;KU;53;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;36
6578026;11590573;11429251;1;KU;80;M; ;0;ei henkilövahinkoa;SF ;ABE         ;47
6578026;11590574;11429252;2;XX;; ; ;-;NA;   ;            ;
6655783;11590793;11429259;1;XX;; ; ;-;NA;   ;            ;
6655783;11590794;11429260;2;XX;; ; ;-;NA;   ;            ;
6544492;11590797;11429263;1;KU;52;M; ;0;ei henkilövahinkoa;SF ;            ;34
6544492;11590798;11429264;2;KU;22;N; ;0;ei henkilövahinkoa;SF ;            ;5
6586339;11590801;11429268;1;KU;61;M; ;0;ei henkilövahinkoa;   ;ABE         ;43
6586339;11590802;11429269;2;KU;29;M; ;0;ei henkilövahinkoa;SO ;B           ;2
6660816;11590807;11429276;1;XX;; ; ;-;NA;   ;            ;
6660816;11590808;11429277;2;XX;; ; ;-;NA;   ;            ;
6578005;11590809;11429278;1;KU;62;M; ;0;ei henkilövahinkoa;SF ;            ;41
6578005;11590810;11429279;2;KU;58;M; ;0;ei henkilövahinkoa;SF ;            ;
6578006;11590811;11429280;1;KU;35;M; ;0;ei henkilövahinkoa;SF ;AB          ;17
6578007;11590812;11429281;1;KU;50;N; ;0;ei henkilövahinkoa;SF ;            ;32
6578007;11590813;11429282;2;KU;64;M; ;0;ei henkilövahinkoa;X  ;            ;
6621770;11590818;11429287;1;KU;50;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;0
6621770;11590819;11429288;2;JK;31;N; ;L;loukkaantunut;   ;            ;
6655891;11590826;11429296;1;KU;29;N; ;0;ei henkilövahinkoa;SF ;B           ;12
6655891;11590827;11429297;2;KU;67;M; ;0;ei henkilövahinkoa;SF ;ABECEDE     ;48
6664109;11590828;11429298;1;KU;36;M; ;0;ei henkilövahinkoa;EV ;B           ;
6664109;11590829;11429299;2;KU;40;M; ;0;ei henkilövahinkoa;EV ;BC          ;4
6664110;11590830;11429300;1;KU;57;M; ;0;ei henkilövahinkoa;SF ;            ;36
6664110;11590831;11429301;2;KU;26;M; ;0;ei henkilövahinkoa;SF ;            ;8
6688454;11590840;11429310;1;KU;65;N; ;0;ei henkilövahinkoa;SF ;            ;46
6688454;11590841;11429311;2;KU;31;M; ;0;ei henkilövahinkoa;SF ;            ;13
6688454;11590842;11429312;3;KU;59;M; ;0;ei henkilövahinkoa;SF ;            ;41
6586166;11590843;11429313;1;KU;18;N; ;0;ei henkilövahinkoa;N  ;            ;
6586166;11590843;11429314;1;MA;16;N; ;0;ei henkilövahinkoa;SF ;            ;
6586166;11590843;11429315;1;MA;19;M; ;0;ei henkilövahinkoa;SF ;            ;
6621771;11590844;11429316;1;KU;49;M; ;0;ei henkilövahinkoa;SF ;            ;
6688455;11590845;11429317;1;KU;61;M; ;0;ei henkilövahinkoa;SF ;            ;43
6688455;11590845;11429318;1;MA;24;N; ;0;ei henkilövahinkoa;SF ;            ;
6688455;11590846;11429319;2;KU;80;M; ;L;loukkaantunut;   ;            ;
6620661;11590849;11429322;1;XX;; ; ;-;NA;   ;            ;
6682475;11591073;11429636;1;KU;57;N; ;0;ei henkilövahinkoa;SF ;ABEC        ;39
6682475;11591074;11429637;2;KU;27;M; ;0;ei henkilövahinkoa;LR ;BECED1E     ;
6696450;11591075;11429638;1;KU;36;N; ;0;ei henkilövahinkoa;SF ;B           ;13
6696450;11591076;11429639;2;KU;61;M; ;0;ei henkilövahinkoa;SF ;AB          ;43
6685599;11591092;11429656;1;KU;48;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;30
6685599;11591093;11429657;2;KU;61;M; ;0;ei henkilövahinkoa;PL ;ABECEDE     ;
6685599;11591094;11429658;3;XX;; ; ;-;NA;   ;            ;
6685599;11591095;11429659;4;XX;; ; ;-;NA;   ;            ;
6688467;11591096;11429660;1;KU;66;M; ;0;ei henkilövahinkoa;SF ;AB          ;43
6688467;11591097;11429661;2;KU;32;M; ;0;ei henkilövahinkoa;EV ;B           ;
6716430;11591102;11429666;1;KU;68;M; ;0;ei henkilövahinkoa;SF ;AB          ;46
6716430;11591103;11429667;2;KU;56;M; ;0;ei henkilövahinkoa;EV ;            ;
6660778;11591106;11429670;1;MA;25;N; ;0;ei henkilövahinkoa;SF ;            ;
6660778;11591106;11429671;1;KU;55;M; ;0;ei henkilövahinkoa;EV ;BECEDE      ;12
6660778;11591107;11429672;2;KU;31;M; ;0;ei henkilövahinkoa;SF ;BC          ;
6660778;11591107;11429673;2;MA;25;N; ;0;ei henkilövahinkoa;SF ;            ;
6655872;11591109;11429675;1;KU;54;M; ;0;ei henkilövahinkoa;SF ;ABC         ;36
6660793;11591123;11429691;1;KU;47;M; ;0;ei henkilövahinkoa;SF ;ABC         ;29
6660793;11591124;11429692;2;KU;50;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;33
6685615;11591125;11429693;1;KU;29;M; ;0;ei henkilövahinkoa;SF ;            ;11
6685615;11591126;11429694;2;KU;30;M; ;0;ei henkilövahinkoa;EV ;            ;
6655885;11591127;11429695;1;KU;54;M; ;0;ei henkilövahinkoa;EV ;B           ;4
6655885;11591128;11429696;2;KU;34;M; ;0;ei henkilövahinkoa;SF ;ABC         ;17
6660794;11591129;11429697;1;KU;53;M; ;0;ei henkilövahinkoa;EV ;ABECEDE     ;2
6660794;11591130;11429698;2;KU;44;M; ;0;ei henkilövahinkoa;SF ;ABE         ;27
6620559;11591133;11429701;1;KU;41;M; ;0;ei henkilövahinkoa;SF ;B           ;11
6620559;11591134;11429702;2;KU;18;M; ;0;ei henkilövahinkoa;SF ;B           ;
6660796;11591356;11429712;1;KU;26;M; ;0;ei henkilövahinkoa;SF ;            ;8
6660796;11591357;11429713;2;KU;63;M; ;0;ei henkilövahinkoa;SF ;            ;42
6629517;11591362;11429718;1;KU;31;M; ;0;ei henkilövahinkoa;SF ;BECE        ;13
6629517;11591363;11429719;2;KU;38;M; ;0;ei henkilövahinkoa;EV ;B           ;2
6655860;11591364;11429720;1;KU;36;M; ;0;ei henkilövahinkoa;RUS;            ;2
6655860;11591365;11429721;2;KU;43;M; ;L;loukkaantunut;SF ;            ;3
6655861;11591366;11429722;1;KU;69;N; ;L;loukkaantunut;SF ;AB          ;37
6655861;11591367;11429723;2;KU;45;M; ;0;ei henkilövahinkoa;SF ;ABE         ;28
6655862;11591369;11430028;1;XX;; ; ;-;NA;   ;            ;
6655862;11591370;11430029;2;KU;18;M; ;0;ei henkilövahinkoa;SF ;            ;
6655863;11591371;11430030;1;KU;27;M; ;0;ei henkilövahinkoa;   ;            ;10
6655863;11591372;11430031;2;JK;35;M; ;0;ei henkilövahinkoa;   ;            ;
6629493;11591373;11430032;1;KU;19;M; ;L;loukkaantunut;   ;            ;0
6629493;11591374;11430033;2;KU;22;M; ;0;ei henkilövahinkoa;SF ;BECE        ;4
6655864;11591377;11430036;1;KU;47;M; ;0;ei henkilövahinkoa;GH ;            ;11
6655864;11591378;11430037;2;KU;40;M; ;0;ei henkilövahinkoa;SF ;            ;7
6660772;11591379;11430038;1;KU;43;M; ;0;ei henkilövahinkoa;SF ;            ;22
